Date,Unit1,Unit2,701,702,701a,701b,701c,702a,702b,702c,301-302,303_304,305_306,401_402,403_404,405,508,PAL21,PAL22D,PAL25D,PAL24D,PAL28D,PAL2D,PAL3D,PAL4D,PAL9D,PAL13D
7/8/2016 8:50,59.00999832,53.88999939,492.2528381,455.5798035,0,0,0,0,5.966139317,0,95.57952118,149.9512939,169.4270782,124.9670944,129.3899994,237.5245667,100.058136,8.945314407,9.559451103,11.28336811,8.491584778,,9.775014877,8.767855644,9.932312965,9.401042938,10.18431568
7/8/2016 9:00,59.00999832,54.11999893,489.0846863,455.8683167,0,0,0,0,5.949045181,0,95.46219635,149.7908936,169.6235352,127.0744324,127.0465698,235.392334,95.14729309,8.93884182,9.59640789,11.11460209,8.580962181,,9.786224365,8.80873394,10.06919003,9.441625595,10.20573521
7/8/2016 9:10,58.80999756,53.94999695,491.2505798,455.3712158,0,0,0,0,5.972321987,0,95.3890686,149.914032,169.4922638,117.8846664,128.4897156,244.3875732,103.8896408,8.944685936,9.5349617,11.1841135,9.1590662,,9.793067932,8.804960251,9.891509056,9.451762199,10.22101402
7/8/2016 9:20,59.57999802,54.04999924,494.5614929,453.7922363,0,0,0,23.40365219,5.988501072,0,95.63436127,150.5235901,169.6391144,118.6573792,132.810791,230.7678375,93.43096924,8.987487793,9.512542725,11.14282799,9.562077522,,9.776605606,8.840029716,9.883370399,9.444548607,10.21724033
7/8/2016 9:30,59.40999985,54.27999878,494.8685913,458.3106995,0,0,0,15.30600071,6.007512569,0,95.38033295,150.365387,169.5912018,110.7983017,137.3012238,240.1082458,115.8855209,9.012903214,9.826177597,11.35091877,9.978814125,,9.796840668,8.917162895,9.989098549,9.501852036,10.25042343
7/8/2016 9:40,59.29999924,53.91999817,494.4700623,455.7792969,0,0,0,30.23684502,6.006634712,0,95.07300568,149.679718,169.3834991,114.2124634,136.720459,246.1313934,131.2405243,9.044347763,9.54654026,11.08223152,10.11221409,,9.792439461,8.909467697,9.946888924,9.496487617,10.24812984
7/8/2016 9:50,59.25,54.12999725,494.2337036,457.7737732,0,0,0,8.997806549,6.006220818,0,94.87242889,149.7570038,168.4756927,110.3076553,137.3730927,242.0704498,132.1020813,9.121923447,9.530262947,11.23176193,10.17621422,,9.775643349,8.895521164,9.929353714,9.471516609,10.28209019
7/8/2016 10:00,59.25999832,54.0399971,493.1226501,455.3522034,0,0,0,16.67026711,6.00455904,0,94.28791046,148.1066589,166.0398102,111.2395096,140.2236176,240.5910034,119.5661774,9.010869026,9.705724716,10.92556286,9.591451645,,9.775495529,8.894891739,9.94115448,9.481393814,10.23126125
7/8/2016 10:10,59.1099968,54.09999847,492.4707642,457.1430969,0,0,0,9.701759338,6.004710197,0,95.38614655,149.2489166,167.1852112,119.5797043,135.717041,239.3088226,90.2859726,8.991927147,9.862875938,11.21563148,9.283957481,,9.77741909,8.873547554,9.999938011,9.479358673,10.22867203
7/8/2016 10:20,58.94999695,53.96999741,491.9096069,457.5592041,0,0,0,5.999658585,5.999758244,0,95.67674255,150.0414581,169.4885712,109.7093735,136.4868317,239.2809143,121.8269043,9.002211571,9.947517395,11.44717693,9.34710598,,9.782968521,8.848428726,10.02220821,9.503332138,10.22105026
7/8/2016 10:30,58.82999802,53.97999954,491.6731567,457.2917786,0,0,0,9.823835373,6.007879734,0,95.12704468,150.2703857,168.8888245,116.1400757,132.1830139,241.9219818,119.0978699,9.056740761,9.603030205,11.00617218,9.342223167,,9.766913414,8.894633293,9.957986832,9.501407623,10.28360748
7/8/2016 10:40,58.73999786,53.95999908,491.7531738,456.3460693,0,0,0,6.009235859,6.000849247,0,94.85560608,149.7497406,168.960022,114.4010239,136.363739,239.781601,122.0566406,9.056889534,9.448173523,11.16661453,9.193581581,,9.770464897,8.854236603,9.907564163,9.443253517,10.26107788
7/8/2016 10:50,58.8599968,54.02000046,492.7006531,457.0228271,0,0,0,0,6.00258255,0,95.33837891,149.6095581,168.9727936,115.2402878,138.6936951,238.3142548,95.84169006,9.07804966,9.578502655,11.10354042,9.201535225,,9.773646355,8.897814751,9.973006248,9.50370121,10.26307583
7/8/2016 11:00,58.89999771,54.11999893,492.8447266,457.8936462,0,0,0,23.47409248,6.012412548,0,95.36737061,149.5424652,168.3556519,122.6104126,135.797348,239.6157074,102.4870453,9.09062767,9.56744194,11.17471695,9.151741028,,9.773054123,8.889047623,9.920696259,9.477398872,10.28619671
7/8/2016 11:10,59,53.70999908,492.757843,456.9487,0,0,0,5.99635601,5.991265297,0,95.81285095,149.4838409,169.1066589,113.0790405,139.6254272,235.8539429,122.3080978,9.098506927,9.809455872,10.90118313,9.258283615,,9.780970573,8.855272293,9.965496063,9.469518661,10.27125168
7/8/2016 11:20,58.88999939,54.06999969,491.7456665,457.3663025,0,0,0,0,5.996091843,0,95.5018158,149.9346771,168.5782166,114.4067612,137.6062622,242.385376,94.12286377,9.028921127,9.653490067,11.13924026,9.130322456,,9.777863503,8.863225937,9.999493599,9.504959106,10.2339983
7/8/2016 11:30,58.95999908,54.00999832,493.7223816,457.7919006,0,0,0,14.26597977,6.010797501,0,95.23776245,150.5492859,168.5595856,111.2963028,138.2381287,240.7302704,115.3626251,9.053263664,9.672616005,11.3279829,9.088703156,,9.774127007,8.881833076,9.981588364,9.472626686,10.27920532
7/8/2016 11:40,58.82999802,53.89999771,491.8240967,456.0628052,0,0,0,0,5.996321678,0,94.5927887,148.5379333,168.1997681,118.8175049,135.0447388,242.5664368,117.8687897,9.021300316,9.669064522,11.06517792,8.992593765,,9.788591385,8.919271469,10.00304508,9.517647743,10.23059464
7/8/2016 11:50,58.72999954,54.02000046,491.072937,457.5172119,0,0,0,0,5.992390156,0,95.14144135,150.73909,170.626297,110.9774323,137.8936157,237.793396,100.7591324,9.037059784,9.681642532,11.17479134,8.988117218,,9.775052071,8.849537849,9.976668358,9.48760891,10.26803303
7/8/2016 12:00,58.63999939,54,490.2200317,456.1445007,0,0,0,0,5.988885403,0,95.52040863,149.7509155,169.6832428,115.8238831,133.0090332,243.4198608,96.31037903,9.033397675,9.677350998,11.03684044,8.996478081,,9.768763542,8.893375397,9.978333473,9.502887726,10.27654171
7/8/2016 12:10,58.79999924,54.05999756,492.3749695,457.9881897,0,0,0,0,5.997243404,0,95.19384003,151.0004272,169.2627563,111.837265,134.8645477,246.011673,98.46217346,9.07324028,9.616458893,11.13487434,9.509620667,,9.7716856,8.85730648,9.937565804,9.459345818,10.26303864
7/8/2016 12:20,58.98999786,54.07999802,494.3930054,457.9869995,0,0,0,30.58675194,6.016496181,0,94.42733765,150.3220825,168.3252106,121.7753448,134.078537,241.7944489,118.3326492,9.059811592,9.58837986,11.14989376,9.78585434,,9.767246246,8.904289246,9.956728935,9.528746605,10.27783585
7/8/2016 12:30,59.13999939,53.86000061,495.3203125,458.2400513,0,0,0,6.087007046,5.998817921,0,94.57926178,150.5620422,168.7266235,115.7870331,137.8275757,243.3312225,114.3614349,9.05936718,9.856031418,11.20830727,10.08162022,,9.779527664,8.844617844,9.969381332,9.450911522,10.30092049
7/8/2016 12:40,59.2899971,53.75,495.4444885,455.8535767,0,0,0,8.672286987,5.986823559,0,94.97386169,149.9382477,169.4237823,121.9906311,134.9452972,239.1050873,126.791153,9.05818367,9.629406929,11.02766609,10.23488617,,9.782043457,8.906878471,9.938268661,9.488607407,10.24853706
7/8/2016 12:50,59.19999695,53.87999725,496.1363525,458.0283813,0,0,0,16.29678726,6.001019001,0,94.43841553,150.1311951,167.9907837,112.4843826,139.6482544,242.9105835,133.8450928,9.036726952,9.548242569,11.05892563,10.21709251,,9.773497581,8.888419151,9.960798264,9.494637489,10.27077007
7/8/2016 13:00,59.25999832,54.04999924,495.6624451,457.4289551,0,0,0,7.297745228,5.99112463,0,94.88671112,150.039032,167.7907104,113.4100113,137.8305511,247.5912323,127.0373611,9.044939995,9.698400497,11.33438206,9.953104019,,9.774127007,8.868071556,10.02953339,9.434819221,10.25830364
7/8/2016 13:10,59.11999893,53.91999817,493.8643188,457.7179565,0,0,0,6.854652405,6.000423908,0,94.71652222,148.6330109,169.2557831,111.9495697,139.2568512,236.3081665,133.979538,9.047787666,9.70923996,10.91653633,9.678312302,,9.803019524,8.839142799,10.01910114,9.432746887,10.21450329
7/8/2016 13:20,59.0399971,54.06999969,492.8011475,458.5357666,0,0,0,6.272223949,6.005960464,0,95.19254303,149.7869415,170.0028229,109.4955139,137.6508942,241.692215,124.6743164,9.032139778,9.830099106,11.10705471,9.575543404,,9.760846138,8.907914162,10.01795387,9.47824955,10.24997997
7/8/2016 13:30,58.94999695,53.97999954,492.2202759,457.1767578,0,0,0,28.02389717,6.006040573,0,95.93450928,149.9126434,168.2883911,118.4004745,133.0775604,237.7189636,111.2046509,9.017786026,9.808900833,11.19469357,9.405298233,,9.752781868,8.799300194,9.98865509,9.406666756,10.27324867
7/8/2016 13:40,59.07999802,53.77999878,492.5084534,453.9749451,0,0,0,20.05180931,5.987076759,0,95.08278656,151.4750671,169.7498322,118.3840485,135.2175446,240.0718994,120.3411179,9.007390976,9.652897835,11.03118038,9.421833992,,9.764027596,8.857417107,9.990726471,9.442698479,10.24898052
7/8/2016 13:50,59.12999725,54.22999954,493.7380981,459.0400085,0,0,0,7.000508308,6.006033421,0,95.46730042,149.8206787,168.6180878,111.2545471,139.0460358,241.1329193,123.3165665,9.09780407,9.596371651,11.08556175,9.277557373,,9.756961823,8.838069916,9.907304764,9.454129219,10.36625195
7/8/2016 14:00,58.91999817,54.04999924,493.5823059,458.6318665,0,0,0,6.072855473,5.999490738,0,95.71678162,151.0809937,168.3314972,111.3891373,140.2538147,237.1808777,116.729126,9.038243294,9.737318039,11.06384563,9.356354713,,9.764027596,8.890083313,10.00308228,9.521495819,10.23392391
7/8/2016 14:10,58.88999939,54.18000031,493.3130493,459.7008057,0,0,0,0,5.998743057,0,95.62055206,150.1472168,168.566864,119.5059586,135.969162,237.3716431,118.8622818,8.997069359,9.672874451,11.1058712,9.255990028,,9.782968521,8.857750893,9.938010216,9.472737312,10.27624512
7/8/2016 14:20,58.80999756,53.95999908,491.7229614,458.3242493,0,0,0,0,5.987390041,0,95.37987518,149.3655243,166.065979,115.7776947,137.2955322,240.3246613,90.32556152,9.03961277,9.796656609,10.77292538,9.224471092,,9.773497581,8.893671036,10.00408077,9.46541214,10.25071907
7/8/2016 14:30,58.8599968,53.91999817,492.7698364,458.7115784,0,0,0,0,6.002687931,0,95.28240204,150.0473328,167.8977966,116.3547592,137.3044891,237.7778778,99.08218384,9.038650513,9.506957054,11.21533585,9.262205124,,9.7741642,8.939285278,9.984104156,9.527118683,10.2553072
7/8/2016 14:40,58.7899971,53.97999954,492.908905,458.4328308,0,0,0,8.000424385,6.008002281,0,95.77729797,150.5733032,170.4451752,113.3131866,137.7389984,238.4216461,91.58892822,9.007131577,10.00811386,11.08127022,9.186145782,,9.801909447,8.914794922,10.00507927,9.485610962,10.21206093
7/8/2016 14:50,58.7899971,53.84000015,491.362793,458.0285034,0,0,0,0,5.995873928,0,95.77762604,150.1435089,170.1125946,112.7007446,137.9415741,240.1033325,83.16420746,9.019043922,9.70561409,11.14826584,8.946166039,,9.773830414,8.901773453,10.01898956,9.496968269,10.24846363
7/8/2016 15:00,58.31999969,53.93000031,489.8115845,457.7294922,0,0,0,0,5.965231895,0,96.04372406,150.7084808,169.3278961,115.2664413,131.2404175,245.5548096,95.79683685,9.008722305,9.647201538,11.47640228,8.846689224,,9.768466949,8.844285011,10.04107475,9.485500336,10.23880768
7/8/2016 15:10,58.43000031,53.94999695,489.5559387,458.0883179,0,0,0,0,5.9722085,0,95.73012543,150.228653,169.2253113,114.8512955,136.5572815,240.2848969,80.67596436,9.049046516,9.638581276,11.17578983,9.209599495,,9.784004211,8.875544548,10.02568531,9.516797066,10.27975941
7/8/2016 15:20,59.00999832,53.84999847,494.1079712,457.9036255,0,0,0,6.087659836,6.003755093,0,94.80097961,150.144104,169.0353394,114.5086517,137.2614288,244.9165802,104.3346863,9.101059914,9.775089264,11.06218147,9.382583618,,9.769095421,8.852645874,10.01388454,9.429454803,10.29433537
7/8/2016 15:30,59.1099968,54.06999969,494.2307434,458.6637268,0,0,0,6.386538982,6.002993107,0,94.56164551,149.9335632,167.9526825,114.3994217,136.7450714,244.452301,110.957756,9.047048569,9.543581009,11.1539259,9.888253212,,9.763436317,8.903104782,10.014884,9.555086136,10.27406311
7/8/2016 15:40,59.09999847,54.06999969,495.2354126,459.1381226,0,0,0,8.712439537,6.015197277,0,94.90171051,149.2945404,167.5660095,119.6601715,137.5143127,242.1703033,103.1609955,9.046863556,9.569587708,11.09810257,9.836905479,,9.737392426,8.900921822,10.01788044,9.517352104,10.23740196
7/8/2016 15:50,59.16999817,53.95999908,495.3328247,458.0774231,0,0,0,6.454601288,5.996942997,0,94.5,148.4701538,166.826355,117.5231705,136.2073975,247.9846191,119.4949493,9.017748833,9.624782562,11.10731411,10.2020359,,9.750117302,8.863928795,10.02968121,9.487201691,10.26337147
7/8/2016 16:00,59.20999908,53.93000031,496.5601501,458.5226746,0,0,0,27.68996429,6.012795448,0,95.11529541,149.5402832,168.0434875,111.9178162,136.3388672,238.6838531,128.5212708,9.041351318,9.616755486,10.94269085,10.14828396,,9.751449585,8.91560936,9.932053566,9.549277306,10.28615952
7/8/2016 16:10,59.25999832,54.20999908,495.9047852,459.8978271,0,0,0,16.12146759,6.016216278,0,94.72086334,149.3474884,168.17099,115.8303223,135.4758148,242.7765808,108.8345947,9.03506279,9.810861588,11.32424641,10.00778008,,9.74508667,8.906693459,9.941080093,9.473514557,10.26233578
7/8/2016 16:20,59.04999924,54.04999924,494.7389832,458.1422119,0,0,0,6.055357456,6.009541988,0,94.9755249,149.2918243,168.787674,112.3240356,135.6343231,242.9214478,118.1081772,9.001101494,9.668842316,11.69255829,9.661184311,,9.740980148,8.874619484,9.978481293,9.467632294,10.23414612
7/8/2016 16:30,58.66999817,53.88999939,492.5920715,457.2807617,0,0,0,0,5.999204636,0,95.51902008,149.4547119,168.8957214,114.4108124,133.669693,241.4401245,123.7198181,9.05248642,9.688005447,11.05600262,9.500001907,,9.735616684,8.876210213,9.972377777,9.509250641,10.26089287
7/8/2016 16:40,59.09999847,54.02000046,493.732666,458.2674866,0,0,0,12.17870712,6.015129089,0,94.13578033,148.5013885,167.9272461,122.1010056,134.2694092,240.5688477,119.9516296,9.003876686,9.847485542,11.29971886,9.676166534,,9.735616684,8.878726006,9.983808517,9.512284279,10.24224758
7/8/2016 16:50,59.22999954,53.98999786,494.9867249,457.6564331,0,0,0,12.2861433,6.010515213,0,94.86716461,149.8063507,168.6297302,114.3496933,138.341156,236.6730957,121.9718094,9.024445534,9.690630913,11.05252552,9.554901123,,9.745937347,8.918716431,10.01736164,9.521495819,10.26511002
7/8/2016 17:00,58.88999939,53.96999741,494.895874,454.6949463,0,0,0,32.21524811,6.003664017,0,95.48220062,151.0289764,168.1928864,114.4333191,137.2664948,239.2057648,134.0467834,9.026627541,9.595815659,10.98216343,9.574840546,,9.748305321,8.911872864,10.04481125,9.500779152,10.24724197
7/8/2016 17:10,59.16999817,54.02000046,495.637207,457.2808838,0,0,0,15.77645206,6.014003277,0,95.02400208,149.3367462,168.053833,115.1633148,138.1676025,244.7684479,139.4282074,9.099469185,9.588084221,11.18992138,9.72300148,,9.744383812,8.905287743,9.990614891,9.485944748,10.27454376
7/8/2016 17:20,59.59999847,53.98999786,495.3997192,457.464447,0,0,0,7.452605247,6.004658222,0,94.62083435,149.2550812,168.0109863,112.3615341,137.9023285,242.0256042,125.9168091,9.028736115,9.816781044,11.04645824,9.696921349,,9.747121811,8.876432419,9.934310913,9.496709824,10.26130009
7/8/2016 17:30,59.16999817,53.82999802,494.3935852,454.7785339,0,0,0,16.35314178,6.008502483,0,94.01889801,149.0971222,167.5470581,113.1661758,137.1301727,235.6402893,130.791748,9.03728199,9.487201691,11.31677341,9.408109665,,9.739167213,8.872880936,9.972081184,9.48982811,10.26762581
7/8/2016 17:40,59,53.81999969,493.801178,455.7416077,0,0,0,7.379490376,5.999418736,0,94.70961761,148.7997131,168.1227417,116.1409149,137.1694489,244.1679993,115.3017426,8.99311161,9.626410484,10.92881775,9.27752018,,9.738686562,8.83433342,9.984918594,9.459604263,10.24276543
7/8/2016 17:50,59.09999847,53.69999695,491.7445068,452.7429199,0,0,0,13.05994415,5.978389263,0,96.18587494,150.1428375,170.1342316,118.4898453,134.4994049,214.7940063,64.71159363,9.004505157,9.571770668,11.0962534,9.204642296,,9.744901657,8.864372253,9.911485672,9.448431969,10.27528381
7/8/2016 18:00,58.72999954,53.66999817,492.2510681,455.368866,0,0,0,0,5.99988699,0,96.08229065,151.4289551,170.6496582,107.9726105,135.8759003,216.4170837,69.21202087,9.078715324,9.746788025,11.33382797,9.064213753,,9.740092278,8.855457306,9.9898386,9.453390121,10.29592609
7/8/2016 18:10,58.72999954,53.86000061,493.3882446,455.5238342,0,0,0,8.082871437,6.011031628,0,94.44696808,149.6215363,169.4267731,117.4904861,137.3003387,217.1060791,72.01156616,9.055150032,9.606581688,11.25203419,8.945314407,,9.752892494,8.93159008,9.981552124,9.524232864,10.28826809
7/8/2016 18:20,59.09000015,54.12999725,492.7840881,457.5984802,0,0,0,0,5.996777534,0,94.45943451,151.1908112,168.3675995,110.613945,140.1573486,216.7324829,69.05625916,9.056370735,9.600293159,11.22628593,8.935992241,,9.737725258,8.924488068,9.96790123,9.568662643,10.26007938
7/8/2016 18:30,58.86999893,54,491.4533081,456.5220642,0,0,0,0,5.989866257,0,94.79566193,149.7823029,168.5154266,112.4339371,140.9595642,217.3975372,67.86305237,9.052708626,9.581758499,11.50792027,8.864667892,8.631717682,9.735616684,8.85042572,9.951993942,9.41783905,10.25926495
7/8/2016 18:40,59.05999756,54.34000015,492.8866577,459.4278259,0,0,0,0,5.999807835,0,95.71965027,150.7033234,169.3414764,110.8661118,138.2968445,223.192337,66.64665222,9.021744728,9.883073807,11.03476906,8.835221291,8.535126686,9.735320091,8.873103142,9.92258358,9.485980988,10.2961483
7/8/2016 18:50,58.93999863,54.16999817,492.2447205,457.0862427,0,0,0,6.229403496,5.994334698,0,97.30517578,150.4120026,168.8451233,112.4099579,137.8493652,223.4813232,68.78562927,9.029180527,9.492381096,11.23997402,8.866998672,8.700081825,9.741978645,8.84705925,9.96882534,9.478397369,10.26880932
7/8/2016 19:00,58.75999832,53.71999741,492.176239,456.0914612,0,0,0,0,5.998291969,0,95.2591095,150.0808868,168.8447113,114.2645187,137.8312988,232.272049,67.05495453,9.019413948,9.754076004,11.09529018,8.83548069,8.661941528,9.740721703,8.895298958,9.962906837,9.454315186,10.25223637
7/8/2016 19:10,58.80999756,53.89999771,492.2225952,457.0449524,0,0,0,0,5.997530937,0,94.86427307,150.6232605,169.5203857,111.8821106,136.9293213,225.3661041,67.43271637,9.025776863,9.512432098,11.05744648,8.84121418,8.731267929,9.730547905,8.820867538,9.922657967,9.448285103,10.26681232
7/8/2016 19:20,58.22999954,54.41999817,487.2455139,458.4716187,0,0,0,0,5.937021255,0,95.63402557,148.9414063,166.0357208,115.3970413,132.7352905,227.7616272,68.20793152,8.990189552,9.799319267,11.16458035,8.756238937,8.503089905,9.728957176,8.890527725,10.01070309,9.49656105,10.21809101
7/8/2016 19:30,58.0399971,54.34000015,485.9959106,459.4107361,0,0,0,0,5.909439564,0,95.32263947,150.3995209,167.2941895,114.6586914,133.5598145,230.4203033,69.25353241,9.016011238,9.718821526,11.19902229,8.708109856,8.556952477,9.720078468,8.846504211,10.04987907,9.475733757,10.24653912
7/8/2016 19:40,58.37999725,54.13999939,489.2570496,458.0810852,0,0,0,0,5.961170673,0,95.39289093,149.5882111,168.1338959,116.2473831,135.6694946,226.3892517,66.83286285,9.05600071,9.648088455,11.16102886,8.692387581,8.65213871,9.725886345,8.908099174,9.984622002,9.509435654,10.27350712
7/8/2016 19:50,58.8599968,54.09999847,490.9736328,456.4456482,0,0,0,0,5.988036156,0,95.25024414,150.4762878,168.5253143,116.2175293,138.0445404,221.3460083,67.286026,9.064435959,9.568995476,11.1952486,8.712327003,8.586215019,9.726145744,8.873028755,9.989024162,9.497041702,10.26888371
7/8/2016 20:00,58.87999725,54.20999908,492.089447,458.6809387,0,0,0,0,5.990213394,0,95.34733582,150.7983856,169.2101135,111.6913071,138.9528809,229.3062744,67.3693161,9.047122955,9.603918076,11.07853222,8.694348335,8.703707695,9.726145744,8.864003181,10.00792885,9.48527813,10.30879974
7/8/2016 20:10,58.88999939,54.34999847,492.1036987,459.7784424,0,0,0,0,5.988716125,0,95.55435944,149.7235107,169.8596039,118.519165,134.715683,226.4192352,70.5100708,9.085891724,9.638766289,11.17431068,8.562501907,8.584846497,9.714640617,8.903031349,9.956913948,9.485464096,10.27143669
7/8/2016 20:20,58.80999756,54.30999756,490.1911011,458.6133118,0,0,0,0,5.979012012,0,95.51490021,149.9558258,169.2356567,116.1995239,136.7669525,225.7247925,67.57511139,9.034618378,9.551571846,11.26960659,8.720355034,8.68576622,9.733174324,8.839326859,10.05783272,9.415138245,10.25556564
7/8/2016 20:30,58.73999786,54.20999908,490.9892273,458.2888489,0,0,0,0,5.984360695,0,95.0877533,150.3305969,169.9624329,114.0106125,138.5680695,222.5963898,66.75058746,9.02340889,9.662146568,11.50296402,8.627056122,8.58839798,9.727773666,8.877615929,9.933348656,9.448173523,10.26514721
7/8/2016 20:40,58.65999985,54.06999969,490.907074,457.6820679,0,0,0,0,5.982395172,0,95.7460022,151.6951904,169.6969299,109.1768723,136.3167877,231.3767395,69.27190399,9.053559303,9.744901657,11.18625927,8.643297195,8.707777023,9.72755146,8.904621124,9.983660698,9.486498833,10.28919315
7/8/2016 20:50,58.16999817,54.13999939,488.9597778,458.6769714,0,0,0,0,5.958024979,0,95.60058594,151.4647369,169.4153442,111.6400146,133.9076385,227.8605347,69.48621368,9.033618927,9.662220001,10.98593712,8.64851284,8.540786743,9.727181435,8.852941513,9.958431244,9.465301514,10.24568844
7/8/2016 21:00,58.23999786,53.94999695,487.2341614,457.0653687,0,0,0,0,5.947887421,0,95.59427643,151.1451874,169.5999908,111.3608551,134.0071411,224.3231964,67.97210693,9.008833885,9.733729362,11.1504488,8.711846352,8.623690605,9.730140686,8.888270378,9.923065186,9.509731293,10.26133728
7/8/2016 21:10,58.36999893,54.02999878,489.1974182,455.483429,0,0,0,0,5.969666958,0,94.98764801,147.3010864,166.6666718,112.3468781,137.9003601,222.517395,68.83745575,9.031621933,9.650529861,11.16687489,8.669081688,8.525249481,9.735912323,8.871400833,10.00034428,9.45046711,10.23285198
7/8/2016 21:20,58.45999908,54.09999847,490.2789307,458.0076294,0,0,0,0,5.969141006,0,95.02962494,149.7736511,167.1284332,111.3406906,138.813797,226.6658173,68.54303741,9.064916611,9.599996567,11.25044346,8.824271202,8.589988708,9.707389832,8.885421753,9.956950188,9.510878563,10.29548264
7/8/2016 21:30,58.63999939,53.79999924,490.4016724,456.571106,0,0,0,0,5.985813618,0,94.83995819,149.6529236,167.9458923,120.0811691,134.7807007,223.7300415,69.27714539,9.038243294,9.600662231,10.85690212,8.845838547,8.62642765,9.727478027,8.891784668,10.01011086,9.469518661,10.24627972
7/8/2016 21:40,58.64999771,53.98999786,490.1961365,456.7578125,0,0,0,0,5.97049284,0,95.23477936,148.9602356,167.3976135,110.0197449,138.177063,227.2917938,65.47402191,9.016638756,9.926172256,11.03769112,8.735818863,8.68580246,9.721188545,8.870106697,9.910153389,9.497633934,10.25042343
7/8/2016 21:50,58.44999695,54.02999878,489.736145,457.9018555,0,0,0,0,5.965097904,0,94.69213867,149.2203369,167.238678,114.1634827,138.9933014,223.3344727,67.25874329,9.045753479,9.79388237,11.1303606,8.72176075,8.678996086,9.723519325,8.861375809,10.01898956,9.473735809,10.25763702
7/8/2016 22:00,58.47999954,54.0399971,488.7784119,456.4219666,0,0,0,0,5.979159832,0,95.09541321,149.8966064,168.6075897,117.2159424,136.9291229,218.5515594,65.35933685,9.034803391,9.580907822,10.96429539,8.734634399,8.634899139,9.735283852,8.884163857,9.986102104,9.475697517,10.23603249
7/8/2016 22:10,58.6099968,53.96999741,489.9742432,457.4072266,0,0,0,0,5.987607956,0,95.57244873,150.543808,170.2884216,113.9928818,138.2668762,223.240921,63.87782669,9.037504196,9.692666054,11.22184658,8.722760201,8.718949318,9.726145744,8.846171379,9.952474594,9.444363594,10.25290203
7/8/2016 22:20,58.64999771,54.22999954,489.209259,459.1335449,0,0,0,0,5.967660427,0,95.51074219,151.3141174,169.1905518,113.4577408,136.5307159,219.740036,64.43128967,9.026849747,9.511654854,11.11796761,8.708738327,8.618141174,9.717969894,8.833630562,9.941413879,9.426939011,10.23984337
7/8/2016 22:30,58.23999786,53.93000031,487.1643372,456.0457458,0,0,0,0,5.955239773,0,95.76563263,149.7881927,169.0724792,111.2092514,135.8962708,218.7840881,65.26403809,9.046974182,9.73572731,11.17379189,8.745363235,8.62657547,9.734395981,8.863188744,9.985251427,9.470480919,10.26673794
7/8/2016 22:40,58.59999847,53.96999741,490.7722168,456.5240479,0,0,0,0,5.986140251,0,95.73783875,148.9941101,168.8627167,112.531868,142.0281525,220.0605774,64.75146484,9.095658302,9.821257591,11.09628963,8.688725471,,9.715122223,8.856160164,9.959799767,9.454832077,10.31105709
7/8/2016 22:50,58.68999863,53.88999939,491.4952087,456.5791321,0,0,0,0,5.988442421,0,95.21900177,149.1603088,167.9692841,118.7037582,136.8559723,223.8194885,62.67127228,8.990854263,9.852294922,11.25284767,8.554843903,,9.72185421,8.850832939,9.988321304,9.435928345,10.2315197
7/8/2016 23:00,58.54999924,54.02000046,490.8124695,457.1630249,0,0,0,0,5.981900692,0,94.9132309,149.9134674,168.6091309,114.8413696,135.6178894,222.9049072,63.33417511,9.03506279,9.763176918,10.97509766,8.490771294,,9.716675758,8.887271881,9.987212181,9.48176384,10.24365425
7/8/2016 23:10,58.61999893,53.98999786,490.2302551,456.3127441,0,0,0,0,5.989027023,0,94.55419159,149.2958221,168.7082825,117.6795578,135.8965607,227.5343018,64.23427582,9.041129112,9.740351677,11.28377533,8.754574776,,9.726182938,8.858822823,9.974596977,9.464562416,10.26633167
7/8/2016 23:20,58.93999863,54.23999786,491.1448364,457.6897888,0,0,0,0,5.994348049,0,94.92430878,150.0666199,168.80867,113.2667465,138.9517517,219.3581543,66.30076599,9.050192833,9.773054123,11.64291191,8.97587204,,9.722964287,8.844543457,9.925024986,9.47810173,10.28763962
7/8/2016 23:30,58.86999893,54.13999939,490.6825867,457.2254028,0,0,0,0,5.974266529,0,93.48957062,149.1016388,167.8617859,116.9876251,138.3499451,223.3908539,65.04505157,9.049231529,9.601476669,11.23131752,8.9619627,,9.716823578,8.849685669,9.971859932,9.442624092,10.27465439
7/8/2016 23:40,58.79999924,53.91999817,490.15271,456.3948975,0,0,0,0,5.993102551,0,95.56608582,149.1764984,168.7113495,117.3202057,134.42659,223.9962463,63.88062668,9.042387009,9.927836418,11.23790264,8.755166054,,9.710904121,8.904177666,9.976224899,9.445842743,10.22948551
7/8/2016 23:50,58.44999695,53.97999954,487.6947327,455.8684082,0,0,0,0,5.970451355,0,96.64305115,150.3944702,169.0342712,109.0729599,135.5377197,220.1686401,63.25585938,9.057703018,9.547465324,11.29616833,8.523954391,,9.708018303,8.82730484,9.888363838,9.468297958,10.25038624
7/9/2016 0:00,58.25999832,54.40999985,486.4992676,458.4328308,0,0,0,0,5.941367626,0,94.76212311,150.1883698,169.4097595,114.5730591,136.2422333,225.6925964,62.69063568,9.013051033,9.939563751,11.21951675,8.471053123,,9.70898056,8.860413551,9.972377777,9.48176384,10.26063442
